1.0714,-0.18292,1
0.96557,0.3588,1
0.68049,0.26161,1
1.0936,0.083472,1
0.95798,-0.029151,1
1.1738,0.70587,1
0.76605,-0.24038,1
1.1988,0.047136,1
1.4103,-0.064463,1
0.76367,-0.13469,1
1.4532,-0.10228,1
1.0835,-0.21071,1
1.3689,0.059123,1
0.88368,-0.067037,1
1.6037,-0.20388,1
1.1281,0.34936,1
1.096,0.27309,1
0.58793,0.62277,1
1.2916,0.060144,1
1.3747,-0.096818,1
0.78276,-0.57204,1
0.75869,-0.29926,1
1.0311,0.046051,1
1.4452,-0.30799,1
1.1982,0.63656,1
0.71528,-0.090215,1
1.3178,0.54875,1
1.0566,-0.2963,1
0.83674,0.57861,1
1.4923,0.35031,1
1.0537,-0.13754,1
1.0533,0.022585,1
0.81446,-0.20018,1
1.4036,-0.2999,1
0.84968,-0.40065,1
0.44113,0.31508,1
0.8232,0.41557,1
0.51536,-0.18905,1
0.90244,-0.27388,1
1.5181,0.50972,1
0.91609,0.012821,1
1.1741,-0.15015,1
1.4467,0.19838,1
1.007,-0.13772,1
0.91979,0.36896,1
0.89716,0.033697,1
0.93922,-0.047953,1
1.7167,-0.1271,1
0.75757,-0.30838,1
0.36014,0.32412,1
1.005,0.58327,1
1.3053,-0.0070694,1
0.85596,-0.011132,1
0.69563,-0.43343,1
1.1815,-0.72755,1
1.1737,-0.27406,1
0.41865,-0.04207,1
1.1342,0.53207,1
0.76857,0.11548,1
1.5456,-0.53023,1
1.2055,-0.08411,1
1.0139,0.099917,1
0.78198,-0.23104,1
0.95351,0.35159,1
0.54191,-0.10978,1
0.85582,0.23528,1
1.0384,0.54634,1
1.4139,0.11858,1
0.8227,0.13093,1
1.2793,-0.14716,1
0.77342,-0.30418,1
1.2437,-0.24044,1
1.3841,0.1625,1
0.85972,-0.066861,1
1.0861,-0.35121,1
0.87498,0.083827,1
0.83861,-0.056185,1
1.1003,0.24717,1
1.8331,0.21158,1
1.2102,0.33821,1
1.1687,0.32925,1
1.0683,-0.14084,1
0.8637,-0.3377,1
0.53056,-0.27046,1
1.0435,0.3494,1
1.4039,0.15892,1
0.78634,-0.27947,1
1.0832,0.36569,1
0.97698,0.47709,1
1.4236,-0.37768,1
0.86902,0.24519,1
1.4018,0.48726,1
1.0163,-0.12376,1
1.2829,0.16466,1
0.72577,-0.48195,1
0.82617,-0.093991,1
0.64698,-0.43107,1
0.78247,-0.45934,1
1.0487,0.75381,1
0.95108,-0.10282,1
0.74621,0.078957,1
1.4002,0.087424,1
0.88965,-0.10588,1
1.0334,0.45175,1
0.60966,0.5677,1
0.95336,-0.24082,1
1.1567,-0.032158,1
0.72433,0.20204,1
1.0691,-0.43871,1
0.95868,-0.42813,1
0.7241,-0.23376,1
1.274,0.1565,1
1.0641,0.085005,1
0.73478,-0.28603,1
0.88381,-0.4512,1
1.0965,0.039043,1
0.4326,0.04307,1
0.77195,0.60281,1
1.0633,-0.099352,1
1.0575,-0.21489,1
1.0968,-0.24971,1
0.87029,0.45851,1
1.1461,-0.46133,1
0.86441,0.080197,1
1.1632,-0.04875,1
0.60513,-0.34403,1
1.5676,-0.2403,1
0.82056,0.6425,1
0.84577,-0.3005,1
0.78477,-0.15293,1
0.68334,-0.048617,1
1.3437,0.6216,1
0.71374,-0.33017,1
0.92409,-0.09447,1
1.0468,0.48711,1
1.2146,-0.11186,1
1.6235,0.17677,1
1.024,-0.012141,1
0.61929,0.0070289,1
1.8014,-0.34008,1
0.85354,-0.68376,1
0.81788,0.17506,1
0.66561,0.39441,1
0.39805,0.1442,1
1.0432,0.021568,1
0.98883,-0.010223,1
1.4994,-0.40686,1
0.80882,0.22716,1
1.1436,0.17769,1
1.5175,-0.35277,1
1.1542,0.019985,1
1.0735,0.040922,1
1.0752,-0.33753,1
0.99045,0.53704,1
1.1682,-0.48797,1
0.94589,-0.73534,1
0.77317,-0.57561,1
1.0266,0.24056,1
0.98529,0.085962,1
1.3805,0.16886,1
0.44333,-0.54671,1
0.74858,0.047891,1
0.66564,0.0055309,1
1.137,0.33859,1
0.84762,0.010472,1
1.0788,0.097808,1
1.4977,0.32767,1
1.2117,0.23223,1
0.96878,-0.22645,1
0.69164,0.075154,1
1.6208,0.32031,1
0.88512,0.14001,1
0.75318,0.096146,1
1.4871,0.22365,1
0.70349,0.079047,1
0.78047,-0.013444,1
0.84707,-0.086476,1
1.0533,0.61017,1
1.1889,-0.083699,1
0.7888,-0.1154,1
1.1088,-0.30066,1
0.7609,-0.18166,1
0.38934,0.46831,1
1.0639,-0.11837,1
1.0865,0.31881,1
1.5068,-0.29305,1
0.93666,-0.071204,1
1.3827,-0.30438,1
1.4906,-0.018698,1
0.77512,-0.26329,1
1.2334,-0.061485,1
1.2103,-0.13291,1
0.82321,0.1646,1
1.0914,-0.095911,1
0.64461,-0.46702,1
1.048,-0.13498,1
1.0108,-0.12445,1
1.3536,-0.10486,1
1.0356,-0.36636,1
1.4312,0.22786,1
0.71847,-0.24779,1
0.043523,-0.084439,1
1.5115,-0.14062,1
1.2872,0.32916,1
1.3418,0.062312,1
0.79351,-0.24442,1
0.64431,0.20567,1
0.77749,0.18393,1
0.95218,-0.37316,1
1.0516,-0.16758,1
0.88352,0.031374,1
1.3303,0.37711,1
0.89534,0.30999,1
1.0563,-0.15482,1
0.37452,0.29275,1
1.1254,-0.10449,1
1.1003,-0.37721,1
0.86932,0.14827,1
0.80506,0.16287,1
0.90539,-0.06063,1
0.58484,0.26252,1
1.0713,-0.31112,1
0.12469,-0.091082,1
1.23,0.2892,1
1.1468,0.031282,1
0.96515,0.23711,1
1.1401,0.24012,1
0.82256,-0.56329,1
0.90067,0.29439,1
1.3234,0.23125,1
0.83196,-0.23913,1
1.1543,-0.26444,1
0.83003,-0.16541,1
0.75449,0.16335,1
1.191,-0.33046,1
1.3566,-0.23374,1
1.3255,0.29391,1
0.74834,-0.34341,1
1.6503,-0.83836,1
1.1586,-0.607,1
1.2154,-0.080901,1
1.1188,0.18815,1
0.86258,-0.067803,1
0.66728,-0.13255,1
1.3406,-0.0075123,1
1.1134,-0.69428,1
0.87516,-0.13048,1
1.0006,-0.21202,1
0.51039,0.48863,1
0.90247,0.13962,1
0.90661,0.10017,1
0.81502,0.24305,1
1.1241,0.012043,1
0.76783,0.068741,1
1.2246,0.21559,1
1.1855,-0.3541,1
0.85315,0.12567,1
0.78349,0.14015,1
0.90452,-0.2806,1
1.3315,0.20424,1
1.2155,-0.16369,1
1.2492,0.1813,1
0.79397,-0.10186,1
0.94925,-0.58942,1
-0.061547,0.13985,1
1.2405,0.1666,1
1.4672,0.030166,1
0.82633,0.081725,1
0.70639,-0.24639,1
1.171,0.010809,1
0.64168,0.17202,1
0.98918,0.038611,1
1.2275,0.034013,1
0.55509,-0.53168,1
1.3725,-0.32522,1
0.93485,0.57916,1
0.98551,-0.44162,1
1.2547,-0.36763,1
0.66321,-0.12865,1
0.86552,0.21254,1
1.2325,-0.29364,1
1.1902,-0.10334,1
1.2218,-0.26629,1
1.0761,-0.015252,1
1.0384,-0.077657,1
0.61521,-0.35395,1
1.4842,-0.30711,1
0.81387,0.44468,1
0.80985,0.017941,1
1.5872,-0.16877,1
1.4275,-0.11083,1
0.5397,-0.16308,1
1.6491,0.022286,1
1.433,-0.046601,1
0.61651,0.058607,1
0.96169,-0.37594,1
0.81841,0.13138,1
1.2174,-0.25809,1
0.75164,0.11046,1
1.2239,0.41626,1
1.1458,0.15393,1
0.7445,0.036163,1
1.0463,-0.15627,1
0.7428,-0.15922,1
0.6024,0.12392,1
0.64131,0.60724,1
1.4562,-0.079373,1
0.73152,-0.17539,1
1.2233,-0.27611,1
0.71941,-0.76605,1
0.90441,0.24354,1
0.76985,-0.32039,1
1.0665,0.2189,1
0.98337,0.067664,1
1.0152,-0.20262,1
1.6811,0.18759,1
0.33589,0.27002,1
0.89419,-0.13752,1
0.92156,-0.17952,1
0.65978,-0.20231,1
0.67586,-0.36627,1
0.96792,0.20706,1
0.91758,0.20953,1
1.2017,0.3444,1
1.3012,-0.17497,1
1.0938,-0.18835,1
0.72092,-0.76194,1
1.1497,-0.2243,1
0.53862,-0.046929,1
0.81843,-0.42687,1
1.2799,0.41033,1
1.0231,0.22511,1
0.38455,0.25945,1
0.86692,-0.18007,1
0.9885,-0.047007,1
1.0779,-0.0198,1
1.0125,-0.13413,1
1.2558,-0.41478,1
1.0319,0.083827,1
1.1626,0.03751,1
1.7314,0.077223,1
1.338,0.32998,1
0.85136,0.032801,1
0.89996,-0.14316,1
0.85534,-0.07198,1
1.036,0.88105,1
1.2818,0.093148,1
1.4142,-0.26258,1
0.75967,0.31657,1
0.8341,0.13293,1
0.77022,0.51453,1
1.4585,0.088907,1
1.4202,-0.11077,1
1.0751,0.0026106,1
0.91862,0.31506,1
0.70597,-0.27654,1
0.36507,0.063148,1
1.1055,0.28622,1
1.2556,-0.23281,1
1.2812,-0.13305,1
1.0272,-0.32352,1
1.1018,0.0028596,1
1.3623,0.46407,1
0.83475,-0.27791,1
1.2994,0.89977,1
1.1608,-0.15413,1
0.79437,0.049281,1
0.70511,-0.48355,1
0.545,-0.30833,1
1.0408,-0.3277,1
0.95643,-0.14862,1
0.77498,-0.64481,1
1.3581,0.37631,1
1.0333,0.40187,1
1.1863,0.062775,1
0.86489,0.18834,1
1.3891,-0.57396,1
1.7475,-0.28709,1
0.8238,0.093918,1
0.95861,0.12183,1
1.229,0.39382,1
1.1808,0.27404,1
0.25881,-0.12558,1
0.74488,0.16954,1
1.0286,-0.31948,1
1.0269,0.056381,1
0.64235,-0.19189,1
0.90954,0.18847,1
1.0712,-0.13057,1
0.40148,0.046888,1
0.99094,0.11113,1
0.45395,-0.11817,1
0.31605,-0.55126,1
0.56252,0.24268,1
1.0846,-0.33907,1
1.1284,0.30259,1
1.0713,0.04962,1
0.066895,-0.25035,1
1.0558,-0.096746,1
1.0638,-0.31282,1
1.0414,-0.36279,1
1.3403,0.14272,1
1.1403,-0.11051,1
1.6181,-0.40896,1
1.1937,-0.11309,1
0.75275,0.056501,1
1.3138,0.03331,1
1.404,-0.054317,1
0.85335,-0.082222,1
1.3912,-0.30872,1
1.4425,0.41261,1
0.80103,0.1448,1
1.4412,0.25226,1
1.0091,-0.23462,1
0.92593,-0.37302,1
0.58246,-0.23041,1
0.7779,-0.069641,1
0.46399,-0.32528,1
0.93692,0.3494,1
1.5658,0.17363,1
1.0377,-0.49986,1
0.83873,-0.45174,1
1.1083,-0.88788,1
1.1317,-0.049532,1
1.0476,-0.30242,1
1.0127,0.07956,1
0.66828,0.12821,1
0.81372,0.51768,1
1.3798,-0.0087225,1
0.99731,0.14101,1
1.1129,-0.0010318,1
1.0037,-0.11197,1
0.85931,-0.22562,1
1.1194,-0.39267,1
0.75311,0.44273,1
0.61626,-0.10164,1
1.2067,-0.0068755,1
0.91682,0.32898,1
0.83968,-0.37412,1
1.3321,-0.22472,1
1.3549,0.53062,1
0.82961,-0.087325,1
0.98402,0.025861,1
0.67189,-0.15628,1
0.61366,0.038923,1
0.88667,-0.042033,1
0.63583,0.25857,1
1.3338,0.21531,1
0.090085,0.052062,1
1.2858,0.20602,1
1.0351,-0.5374,1
1.2596,-0.28048,1
1.3368,0.51271,1
1.6636,0.29516,1
1.0568,0.26281,1
0.55411,0.32127,1
1.0085,0.23468,1
1.0244,0.31472,1
1.0268,0.21056,1
0.93202,-0.14061,1
1.1114,0.49091,1
0.74136,0.33479,1
1.0133,0.39684,1
0.88889,0.46879,1
1.0015,-0.056579,1
0.62785,-0.0076025,1
0.93141,-0.044342,1
0.75561,-0.6169,1
0.62266,0.53968,1
0.49083,0.21712,1
0.89872,0.55334,1
0.61663,0.013665,1
1.3192,0.49472,1
0.52873,0.16725,1
1.3075,-0.2822,1
1.0966,0.080871,1
0.97174,0.31435,1
0.92992,0.32773,1
1.855,-0.093906,1
0.8494,0.65091,1
0.97489,0.078148,1
1.3529,-0.27273,1
0.654,0.37107,1
0.96161,-0.054669,1
0.80918,-0.2841,1
1.4397,-0.11219,1
0.60792,0.40075,1
1.0327,-0.28127,1
1.0128,-0.034859,1
1.0746,0.043988,1
0.99917,0.31976,1
1.0665,0.24786,1
0.68208,0.016956,1
0.91877,-0.29235,1
0.4671,0.069604,1
0.88757,-0.10104,1
1.1602,0.31936,1
1.029,0.23581,1
0.71526,-0.34719,1
1.2422,0.050526,1
0.67682,-0.1227,1
0.48394,-0.10417,1
1.2885,-0.33532,1
0.63611,-0.50185,1
0.81768,-0.011087,1
1.2091,-0.22221,1
0.48753,-0.18874,1
0.85157,0.39253,1
0.81696,0.18645,1
0.85782,0.44886,1
0.93322,-0.015241,1
-0.27459,0.45138,1
0.75352,0.17305,1
1.1442,-0.017118,1
1.2872,-0.3445,1
1.5661,0.20799,1
0.56715,-0.10963,1
0.56942,-0.30037,1
0.60958,0.24369,1
0.83159,0.04669,1
1.3755,0.32069,1
1.1024,-0.22392,1
1.1273,0.15104,1
1.006,0.064341,1
1.0041,-0.56006,1
0.73781,0.12793,1
1.1018,-0.27931,1
0.59647,0.11563,1
1.2849,0.39308,1
0.67205,-0.22695,1
0.60622,0.37429,1
0.57029,0.20718,1
0.65147,-0.5139,1
0.82837,-0.18655,1
0.89932,-0.2027,1
0.71066,-0.26227,1
0.44437,-0.013588,1
0.60939,0.34275,1
0.54556,0.28521,1
1.2443,-0.084929,1
0.66542,-0.15334,1
1.3723,0.32438,1
0.94669,-0.034423,1
0.91886,-0.0030809,1
1.1897,-0.04347,1
0.82252,-0.007628,1
0.91482,-0.53903,1
1.3678,0.31935,1
0.75908,-0.060943,1
1.321,-0.23262,1
1.3607,-0.16299,1
0.60699,0.588,1
1.5405,-0.11907,1
1.3484,0.080277,1
1.2291,-0.44048,1
0.93167,-0.14042,1
0.97788,0.19465,1
1.144,0.027847,1
1.1396,0.15298,1
1.7079,-0.18288,1
0.77382,-0.11488,1
0.91264,0.061816,1
1.2348,0.039963,1
1.1606,-0.34678,1
0.68486,0.26955,1
0.82279,0.98615,1
1.0348,-0.18611,1
1.3589,0.22522,1
1.068,-0.66108,1
1.6778,0.22628,1
0.91022,0.34541,1
1.0377,-0.085602,1
0.88748,0.092468,1
0.858,0.13021,1
1.2278,0.44694,1
1.022,0.25442,1
0.67753,0.32131,1
1.2863,-0.017166,1
0.89635,-0.27341,1
0.64807,-0.029292,1
1.2103,-0.1404,1
0.55811,0.14197,1
0.65343,0.64092,1
0.97622,0.11988,1
0.80816,0.091025,1
1.1597,0.079349,1
0.26855,-0.1138,1
1.0454,-0.52836,1
0.77316,0.51179,1
1.7391,-0.16047,1
1.2009,0.097877,1
0.75284,0.11049,1
0.88199,-0.34176,1
0.95056,0.30485,1
1.5109,0.010056,1
0.8213,-0.24523,1
1.1996,0.11094,1
1.0116,-0.41519,1
1.0376,0.089524,1
0.72734,0.061298,1
1.0091,-0.10616,1
1.0059,-0.29831,1
1.2583,0.15809,1
1.4573,0.16669,1
1.3845,0.23814,1
1.1311,0.1617,1
1.1566,0.036448,1
0.93988,-0.14255,1
0.95945,0.082601,1
0.99143,-0.076545,1
0.96446,-0.47699,1
1.1076,0.19013,1
1.2207,0.26799,1
1.1524,0.08018,1
1.3598,0.76192,1
1.1339,-0.57913,1
0.66328,-0.14975,1
0.9993,-0.03,1
0.88392,-0.25707,1
1.3618,0.60561,1
1.2678,-0.068896,1
0.47036,0.24662,1
0.72693,0.45874,1
0.67705,-0.30499,1
1.0511,0.32994,1
1.0711,0.35624,1
1.2295,-0.63637,1
1.3586,0.19061,1
1.0329,0.17659,1
1.1027,-0.41272,1
0.53405,0.36794,1
0.84316,0.22149,1
0.96692,0.12553,1
1.2153,-0.06994,1
1.2222,0.27524,1
0.83457,0.63369,1
0.47516,0.25164,1
0.89274,-0.0051151,1
0.97471,0.099726,1
0.80393,-0.1232,1
1.1347,0.48802,1
0.92111,0.20388,1
0.74462,0.080554,1
1.1939,0.27514,1
0.90216,-0.069701,1
1.7266,0.068599,1
1.5029,-0.35987,1
0.76483,-0.27831,1
1.2023,-0.086572,1
1.089,-0.58268,1
0.64646,0.25144,1
1.0686,-0.11948,1
0.96538,-0.0098039,1
0.99624,-0.041564,1
0.87261,0.15898,1
1.2221,-0.17543,1
1.0595,0.13615,1
0.91293,0.11339,1
0.85267,0.58532,1
1.3192,-0.35099,1
1.0999,0.50506,1
0.87011,-0.42707,1
1.8792,-0.20154,1
1.7328,0.027351,1
1.2498,-0.56662,1
0.98091,-0.57346,1
0.40908,0.34908,1
1.5089,0.37684,1
0.98632,-0.089241,1
1.095,-0.41027,1
0.64898,0.1757,1
1.2361,0.27807,1
1.1938,-0.047324,1
0.99451,0.17697,1
1.2413,0.66645,1
0.85971,-0.21666,1
1.0235,0.090144,1
1.0009,0.91122,1
1.5499,-0.22341,1
1.1191,-0.11088,1
1.2696,0.20814,1
1.417,0.29391,1
0.61677,0.69524,1
1.3251,-0.063877,1
1.1239,-0.01535,1
1.2228,-0.0096703,1
0.8165,-0.091992,1
1.2687,0.29748,1
1.3646,-0.10398,1
1.0833,-0.10328,1
1.2718,0.0062819,1
0.71739,-0.19275,1
1.1643,0.24181,1
1.1745,0.16097,1
0.32048,-0.25737,1
1.6725,-0.27367,1
1.2986,-0.68242,1
0.97023,0.13081,1
1.0773,0.36912,1
0.8132,0.092673,1
1.2323,0.044058,1
0.76329,0.035544,1
0.82436,0.22828,1
0.89802,-0.45614,1
0.41164,-0.26326,1
1.0692,0.17948,1
0.73011,0.646,1
0.70115,-0.4332,1
1.1438,0.12266,1
1.2796,0.14038,1
1.3447,0.0498,1
0.82382,-0.038187,1
1.4294,-0.10705,1
0.93308,0.10201,1
1.0698,0.050432,1
0.60623,0.12038,1
1.7214,-0.26548,1
1.7345,-0.44505,1
0.78466,-0.34085,1
1.2378,-0.19078,1
0.26729,0.028472,1
1.0628,-0.27515,1
1.2851,-0.033382,1
1.0222,0.30701,1
0.98572,-0.087857,1
0.7089,0.14035,1
0.848,-0.05815,1
0.84129,0.37183,1
1.0524,-0.44029,1
1.8665,0.57474,1
0.65161,0.074909,1
0.42262,-0.14669,1
1.2335,-0.23001,1
0.95966,-0.014694,1
1.4817,-0.2774,1
1.195,0.16694,1
0.70877,-0.15559,1
0.58731,-0.0096332,1
1.2166,-0.21935,1
1.2953,0.037459,1
0.80246,0.07327,1
1.1531,-0.10061,1
1.267,0.32782,1
0.73624,-0.62182,1
0.89426,0.31606,1
1.2261,0.63717,1
1.1292,0.018451,1
0.73719,0.12105,1
1.1885,-0.0028809,1
1.2866,-0.35323,1
1.2406,0.13255,1
0.60255,-0.13927,1
0.87807,0.82576,1
0.98363,-0.32513,1
1.2122,0.17172,1
1.1966,-0.33868,1
0.98174,-0.19187,1
1.0106,0.016546,1
1.061,-0.16084,1
1.1497,-0.45919,1
1.1958,0.31692,1
0.54712,0.29415,1
0.60897,-0.15442,1
1.1363,0.14662,1
1.0084,-0.019366,1
1.474,0.012167,1
1.0401,-0.1624,1
0.70127,-0.11475,1
1.0322,0.017404,1
0.82065,0.052404,1
0.72542,0.54721,1
0.40092,0.24314,1
1.1276,0.25439,1
1.0392,-0.40503,1
1.0521,0.61651,1
0.7358,-0.31296,1
0.96636,-0.070441,1
0.7204,-0.13288,1
0.96474,0.14089,1
1.2904,0.35692,1
0.6649,0.061565,1
1.0867,-0.31013,1
1.182,0.13985,1
1.6081,0.030548,1
0.45594,0.50493,1
1.406,0.16226,1
1.4208,0.016479,1
0.78319,-0.034501,1
1.4867,0.35837,1
1.0042,0.23177,1
0.71294,0.033878,1
0.7771,-0.39512,1
0.95627,-0.30847,1
1.6939,-0.03894,1
0.54976,-0.034469,1
0.73014,0.2256,1
0.76613,0.41453,1
1.3826,0.18731,1
0.87258,0.19993,1
0.77001,-0.074705,1
0.87372,0.31486,1
0.37899,0.37224,1
1.076,0.24978,1
0.70474,0.17057,1
0.95671,0.18863,1
0.9972,-0.41059,1
0.34444,0.17021,1
1.0362,-0.1197,1
0.92419,-0.1396,1
1.0421,0.29728,1
1.0514,-0.057497,1
0.69552,0.35515,1
1.2853,0.43093,1
0.66597,0.33941,1
0.86577,-0.26841,1
1.2631,0.69542,1
1.0796,0.24556,1
0.74451,-0.02519,1
0.88255,0.19343,1
1.4649,-0.10202,1
1.0362,0.0096775,1
0.56949,0.038914,1
1.2081,0.054682,1
0.64391,-0.63907,1
1.0523,-0.35959,1
0.86559,0.18044,1
0.88229,-0.32599,1
1.0165,0.19808,1
0.96158,-0.070857,1
1.4852,0.34655,1
0.31243,0.13452,1
0.87193,0.14073,1
0.72462,0.48589,1
0.49798,0.1545,1
0.73953,0.090169,1
0.76641,0.24941,1
0.86513,-0.06435,1
1.1314,0.45811,1
0.62742,-0.63284,1
0.93178,-0.78678,1
0.79253,0.2961,1
1.1735,0.31772,1
1.494,-0.032293,1
0.61275,-0.18303,1
0.93093,-0.23082,1
1.2774,-0.43311,1
0.51828,0.17715,1
1.5629,0.12233,1
1.0651,-0.19592,1
1.131,0.1417,1
0.86152,-0.23966,1
1.0658,-0.18631,1
1.0296,0.094575,1
0.83946,-0.047796,1
1.0146,-0.08771,1
1.5642,0.33261,1
1.3347,-0.028489,1
1.3334,-0.021613,1
0.86328,0.46793,1
0.67739,-0.016239,1
1.2813,-0.54468,1
0.93757,0.41239,1
0.88903,-0.50087,1
1.0642,-0.056834,1
1.1865,0.0048587,1
0.87836,0.00040066,1
0.9592,0.11328,1
0.6535,0.24596,1
1.2784,-0.49991,1
1.5242,0.31771,1
0.95675,-0.31263,1
0.66592,-0.17491,1
0.93775,0.17977,1
1.0794,-0.021173,1
1.2145,-0.45017,1
0.84903,1.1931,2
0.70211,0.81931,2
0.1423,0.8174,2
0.61122,0.93063,2
0.04267,1.1336,2
0.21665,0.7792,2
0.32885,0.60129,2
0.098216,1.3699,2
0.97058,1.6063,2
0.27479,1.261,2
0.28478,0.86553,2
0.16933,0.79622,2
0.11294,0.91948,2
0.63251,0.46113,2
0.35408,1.1139,2
0.0023779,0.44814,2
0.12836,1.0043,2
0.20645,1.2493,2
0.13656,0.95354,2
0.75383,1.1825,2
0.72667,0.79991,2
0.17967,1.2622,2
-0.46936,1.2296,2
0.2828,1.4297,2
0.062227,0.77362,2
0.40652,0.72339,2
-0.059598,0.95449,2
-0.011793,1.0003,2
0.59762,0.32846,2
0.54334,0.64939,2
0.49166,1.3479,2
-0.036353,0.92674,2
0.38942,1.0253,2
0.31914,1.0594,2
-0.2115,1.0005,2
0.67085,1.62,2
0.75642,0.84667,2
0.020955,1.3089,2
0.21573,0.55659,2
0.42068,1.3787,2
0.26471,0.48629,2
-0.15002,0.74652,2
0.50616,1.3285,2
0.65047,0.9009,2
0.34325,1.241,2
0.88183,0.7273,2
-0.047045,1.279,2
0.034378,0.9969,2
0.10954,0.84136,2
0.60817,1.1999,2
0.90826,0.78766,2
0.30802,1.0101,2
0.47419,0.76402,2
0.25504,1.0354,2
-0.11744,1.027,2
0.2258,1.0869,2
1.0907,0.781,2
0.50313,0.71811,2
0.17803,0.98382,2
0.72362,1.0023,2
0.43923,0.8397,2
0.57813,0.9261,2
-0.20235,1.1289,2
0.090428,1.0694,2
0.27994,1.2519,2
0.79904,1.3398,2
0.33707,0.76035,2
0.1074,0.44412,2
0.2727,0.49611,2
0.082151,0.71891,2
0.40519,1.076,2
0.33885,0.57124,2
0.46068,1.116,2
0.033324,0.76202,2
0.70597,1.3405,2
-0.10736,0.65908,2
0.21335,1.1907,2
0.074121,0.78988,2
0.57382,1.0907,2
0.21962,0.76319,2
0.22927,1.1724,2
0.64792,0.76568,2
0.18693,1.287,2
0.45851,1.4073,2
0.13434,0.47784,2
0.069317,1.0947,2
0.29155,1.1113,2
0.59633,0.86823,2
0.23315,0.50366,2
0.19019,1.2318,2
0.48795,0.29271,2
0.35499,0.90082,2
-0.17762,1.4264,2
0.49553,1.0482,2
0.26422,0.94066,2
0.63353,0.79085,2
0.098369,0.69726,2
0.53746,0.99921,2
-0.051009,1.314,2
0.78073,1.7371,2
-0.3246,0.87181,2
0.17716,1.1713,2
0.43493,0.91299,2
0.68846,1.102,2
0.54679,1.2172,2
0.48466,0.52105,2
0.65942,1.1237,2
0.21269,0.76984,2
0.28051,1.0826,2
0.434,1.1368,2
-0.10648,0.46462,2
-0.44172,0.6731,2
0.72875,0.67758,2
0.2478,1.0275,2
0.44002,1.0005,2
-0.20097,1.1371,2
0.64185,1.1179,2
-0.17418,1.3964,2
0.44903,0.93543,2
0.76164,0.96273,2
0.71368,0.90451,2
0.22698,1.0472,2
0.59918,0.63918,2
0.28979,0.74657,2
0.16092,1.0788,2
0.1049,0.91946,2
